Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-06-07,0.172,0.171,0.172,0.170,65.019
2024-06-06,0.173,0.172,0.173,0.170,70.824
2024-06-05,0.180,0.173,0.173,0.173,215.654
2024-06-04,0.181,0.180,0.181,0.179,93.567
2024-05-31,0.181,0.181,0.181,0.181,234.760
2024-05-30,0.184,0.181,0.184,0.181,267.942
2024-05-29,0.184,0.184,0.184,0.184,111.605
2024-05-28,0.194,0.184,0.192,0.184,194.110
2024-05-27,0.198,0.194,0.196,0.194,178.271
2024-05-24,0.200,0.198,0.198,0.198,110.937
2024-05-23,0.216,0.200,0.205,0.192,288.370
2024-05-22,0.193,0.216,0.219,0.216,128.416
2024-05-21,0.205,0.205,0.205,0.205,211.779
2024-05-20,0.173,0.205,0.205,0.173,634.704
2024-05-16,0.167,0.184,0.186,0.164,1058.993
2024-05-15,0.186,0.167,0.186,0.167,712.907
2024-05-14,0.202,0.186,0.202,0.186,1336.802
2024-05-10,0.205,0.202,0.205,0.202,67.988
2024-05-09,0.215,0.205,0.215,0.192,673.915
2024-05-08,0.216,0.215,0.216,0.205,224.079
2024-05-07,0.216,0.216,0.219,0.216,188.863
2024-05-06,0.217,0.217,0.220,0.217,1371.466
2024-05-03,0.192,0.217,0.223,0.192,383.164
2024-05-02,0.218,0.193,0.218,0.193,145.488
2024-04-30,0.218,0.218,0.218,0.218,141.242
2024-04-29,0.218,0.218,0.218,0.175,137.950
2024-04-26,0.220,0.218,0.220,0.218,52.556
2024-04-25,0.220,0.220,0.220,0.220,51.991
2024-04-24,0.220,0.220,0.220,0.220,51.878
2024-04-23,0.220,0.220,0.234,0.220,375.154
2024-04-22,0.234,0.220,0.248,0.220,821.928
2024-04-18,0.207,0.235,0.235,0.220,950.169
2024-04-17,0.235,0.207,0.227,0.207,1092.352
2024-04-16,0.235,0.235,0.246,0.235,113.948
2024-04-15,0.221,0.235,0.249,0.221,1340.856
2024-04-12,0.166,0.222,0.222,0.197,71.662
2024-04-11,0.166,0.166,0.166,0.166,339.723
2024-04-10,0.166,0.166,0.166,0.139,620.388
2024-04-09,0.180,0.166,0.177,0.166,290.637
2024-04-08,0.180,0.180,0.180,0.180,56.476
2024-04-05,0.178,0.180,0.180,0.178,150.004
2024-04-04,0.180,0.178,0.180,0.178,266.366
2024-04-03,0.180,0.180,0.180,0.180,60.329
2024-04-02,0.180,0.180,0.180,0.178,4766.423
2024-04-01,0.170,0.180,0.180,0.177,48.232
2024-03-27,0.170,0.170,0.171,0.169,898.243
2024-03-26,0.165,0.170,0.170,0.168,785.698
2024-03-25,0.170,0.166,0.171,0.166,904.446
2024-03-22,0.152,0.170,0.170,0.152,2003.522
2024-03-21,0.177,0.152,0.174,0.152,186.114
2024-03-20,0.177,0.177,0.179,0.171,21.737
2024-03-18,0.182,0.177,0.182,0.174,95.775
2024-03-15,0.184,0.182,0.184,0.182,78.906
2024-03-14,0.185,0.184,0.185,0.184,231.286
2024-03-13,0.160,0.186,0.186,0.166,41.476
2024-03-12,0.160,0.160,0.166,0.166,1.662
2024-03-11,0.152,0.160,0.163,0.160,27.625
2024-03-08,0.153,0.153,0.153,0.153,38.194
2024-03-07,0.144,0.153,0.161,0.139,2084.778
2024-03-06,0.144,0.144,0.144,0.139,2235.904
2024-03-05,0.142,0.144,0.153,0.144,78.672
2024-03-04,0.143,0.142,0.165,0.142,1435.882
2024-02-29,0.145,0.143,0.165,0.143,3151.867
2024-02-28,0.153,0.145,0.166,0.144,2164.476
2024-02-27,0.166,0.153,0.153,0.153,31.014
2024-02-26,0.152,0.165,0.166,0.165,188.302
2024-02-23,0.152,0.152,0.152,0.139,201.704
2024-02-22,0.159,0.152,0.166,0.152,61.271
2024-02-21,0.166,0.159,0.166,0.159,178.453
2024-02-20,0.166,0.166,0.166,0.166,49.558
2024-02-19,0.167,0.166,0.168,0.166,316.228
2024-02-16,0.166,0.167,0.168,0.166,67.505
2024-02-15,0.171,0.166,0.169,0.166,96.191
2024-02-14,0.170,0.171,0.173,0.171,108.751
2024-02-09,0.171,0.171,0.177,0.147,380.906
2024-02-08,0.173,0.171,0.171,0.171,45.122
2024-02-07,0.177,0.173,0.174,0.146,182.956
2024-02-06,0.177,0.177,0.177,0.177,78.761
2024-02-05,0.180,0.177,0.183,0.177,485.432
2024-02-02,0.179,0.179,0.180,0.179,54.336
2024-02-01,0.180,0.180,0.180,0.180,175.222
2024-01-31,0.180,0.180,0.180,0.166,113.671
2024-01-30,0.180,0.180,0.180,0.180,14195.621
2024-01-29,0.181,0.180,0.183,0.180,176.578
2024-01-26,0.181,0.181,0.183,0.181,346.319
2024-01-25,0.181,0.181,0.181,0.180,911.416
2024-01-24,0.183,0.180,0.183,0.180,977.599
2024-01-23,0.180,0.183,0.183,0.177,629.945
2024-01-22,0.175,0.181,0.181,0.175,1061.375
2024-01-19,0.169,0.175,0.176,0.169,194.129
2024-01-18,0.169,0.169,0.176,0.167,1266.081
2024-01-17,0.173,0.170,0.173,0.167,319.899
2024-01-16,0.168,0.173,0.173,0.168,412.117
2024-01-15,0.168,0.168,0.173,0.168,658.631
2024-01-12,0.169,0.168,0.173,0.168,145.391
2024-01-11,0.169,0.169,0.173,0.168,66.496
2024-01-10,0.167,0.169,0.171,0.167,644.663
2024-01-09,0.167,0.167,0.167,0.167,762.786
2024-01-08,0.167,0.167,0.167,0.167,140.724
2024-01-05,0.173,0.167,0.173,0.167,227.905
2024-01-04,0.168,0.173,0.173,0.173,72.737
2024-01-03,0.168,0.168,0.173,0.168,73.799
2024-01-02,0.179,0.168,0.179,0.168,44.469
2023-12-29,0.172,0.179,0.179,0.174,625.972
2023-12-28,0.172,0.172,0.172,0.172,1458.501
2023-12-27,0.172,0.172,0.182,0.172,13.688
2023-12-26,0.168,0.172,0.172,0.172,229.089
2023-12-22,0.169,0.169,0.172,0.169,932.485
2023-12-21,0.169,0.169,0.172,0.169,266.519
2023-12-20,0.174,0.169,0.174,0.169,12.810
2023-12-19,0.174,0.174,0.174,0.174,34.001
2023-12-18,0.176,0.174,0.175,0.146,112.485
2023-12-15,0.175,0.176,0.176,0.176,43.310
2023-12-14,0.169,0.175,0.177,0.155,1512.410
2023-12-13,0.169,0.169,0.169,0.169,1123.775
2023-12-12,0.175,0.169,0.169,0.169,84.507
2023-12-08,0.183,0.175,0.183,0.175,4743.930
2023-12-07,0.183,0.183,0.197,0.180,94.744
2023-12-06,0.184,0.184,0.184,0.169,551.695
2023-12-05,0.172,0.183,0.183,0.172,472.699
2023-12-04,0.168,0.172,0.183,0.169,40284.270
2023-12-01,0.155,0.168,0.168,0.168,89.082
2023-11-30,0.144,0.155,0.169,0.147,1068.206
2023-11-29,0.145,0.144,0.146,0.144,1475.547
2023-11-28,0.141,0.145,0.145,0.145,25.701
2023-11-27,0.137,0.141,0.142,0.138,2001.010
2023-11-24,0.135,0.137,0.138,0.135,3096.200
2023-11-23,0.131,0.135,0.135,0.135,2214.412
2023-11-22,0.130,0.131,0.131,0.130,3420.736
2023-11-20,0.126,0.130,0.131,0.130,34.331
