Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-07-10,0.494,0.591,0.591,0.494,92.397
2024-07-08,0.494,0.494,0.494,0.489,1314.599
2024-07-04,0.495,0.494,0.494,0.494,165.073
2024-07-02,0.495,0.495,0.495,0.495,91.467
2024-07-01,0.445,0.495,0.502,0.467,89.098
2024-06-28,0.445,0.445,0.445,0.444,97.709
2024-06-27,0.446,0.446,0.446,0.446,18.732
2024-06-26,0.449,0.446,0.446,0.446,24.545
2024-06-25,0.450,0.449,0.496,0.449,146.405
2024-06-21,0.459,0.450,0.450,0.450,1659.773
2024-06-20,0.459,0.459,0.459,0.459,22.934
2024-06-19,0.492,0.459,0.459,0.450,930.496
2024-06-18,0.444,0.491,0.491,0.449,615.411
2024-06-14,0.444,0.444,0.444,0.444,51.911
2024-06-13,0.444,0.444,0.444,0.444,97.610
2024-06-12,0.443,0.444,0.444,0.443,47.027
2024-06-10,0.435,0.435,0.435,0.435,20.447
2024-06-07,0.444,0.443,0.443,0.443,49.218
2024-06-06,0.442,0.442,0.000,0.000,6.195
2024-06-05,0.444,0.444,0.444,0.444,176.585
2024-06-04,0.444,0.444,0.444,0.444,46.587
2024-05-31,0.442,0.444,0.444,0.444,77.644
2024-05-30,0.440,0.442,0.442,0.442,708.484
2024-05-28,0.438,0.438,0.438,0.400,737.589
2024-05-24,0.438,0.438,0.000,0.000,561.534
2024-05-23,0.441,0.438,0.438,0.438,1092.822
2024-05-22,0.442,0.441,0.441,0.441,14.115
2024-05-21,0.442,0.442,0.447,0.442,157.530
2024-05-20,0.442,0.442,0.442,0.442,34.070
2024-05-15,0.447,0.442,0.442,0.442,287.603
2024-05-14,0.442,0.447,0.447,0.447,523.644
2024-05-10,0.442,0.442,0.442,0.442,74.334
2024-05-09,0.442,0.442,0.444,0.442,98.673
2024-05-08,0.444,0.442,0.463,0.442,1261.748
2024-05-07,0.370,0.444,0.444,0.384,158.953
2024-05-06,0.457,0.371,0.371,0.371,91.236
2024-05-03,0.457,0.457,0.440,0.440,4.396
2024-04-30,0.458,0.458,0.460,0.460,10.581
2024-04-29,0.458,0.458,0.460,0.458,146.234
2024-04-26,0.459,0.458,0.458,0.458,458.402
2024-04-18,0.460,0.460,0.461,0.461,4.610
2024-04-17,0.460,0.460,0.000,0.000,1.383
2024-04-16,0.460,0.460,0.461,0.461,0.461
2024-04-15,0.460,0.460,0.461,0.461,3.688
2024-04-12,0.461,0.461,0.461,0.461,29.979
2024-04-11,0.463,0.461,0.463,0.461,25.422
2024-04-10,0.463,0.463,0.463,0.457,341.925
2024-04-09,0.463,0.463,0.463,0.463,23.130
2024-04-08,0.457,0.463,0.463,0.463,51.349
2024-04-05,0.456,0.456,0.456,0.456,229.694
2024-04-04,0.456,0.456,0.456,0.387,35.760
2024-04-03,0.463,0.456,0.456,0.456,75.207
2024-04-01,0.463,0.463,0.463,0.461,72.127
2024-03-27,0.442,0.463,0.463,0.442,765.185
2024-03-26,0.440,0.440,0.448,0.448,4.477
2024-03-25,0.442,0.442,0.000,0.000,351.381
2024-03-21,0.441,0.442,0.442,0.442,35.779
2024-03-20,0.439,0.441,0.442,0.441,915.298
2024-03-18,0.439,0.439,0.442,0.442,7.514
2024-03-15,0.445,0.439,0.439,0.439,106.293
2024-03-14,0.445,0.445,0.446,0.442,2.656
2024-03-13,0.448,0.446,0.446,0.446,44.598
2024-03-12,0.448,0.448,0.447,0.447,2.237
2024-03-08,0.451,0.449,0.449,0.449,26.517
2024-03-07,0.435,0.451,0.451,0.450,11.278
2024-03-06,0.451,0.450,0.451,0.450,60.794
2024-03-05,0.449,0.451,0.452,0.444,223.657
2024-03-04,0.454,0.449,0.458,0.449,262.240
2024-03-01,0.454,0.454,0.454,0.453,315.614
2024-02-29,0.456,0.454,0.454,0.454,397.396
2024-02-28,0.458,0.456,0.456,0.456,29.611
2024-02-27,0.458,0.458,0.458,0.458,130.164
2024-02-26,0.463,0.457,0.457,0.457,47.511
2024-02-23,0.461,0.463,0.463,0.463,791.053
2024-02-22,0.428,0.460,0.470,0.460,103.652
2024-02-21,0.463,0.428,0.463,0.428,109.758
2024-02-20,0.456,0.463,0.464,0.456,1018.817
2024-02-19,0.453,0.456,0.465,0.456,327.271
2024-02-16,0.453,0.453,0.453,0.453,337.967
2024-02-15,0.454,0.453,0.454,0.453,92.547
2024-02-14,0.454,0.454,0.454,0.454,107.698
2024-02-09,0.457,0.456,0.457,0.456,324.694
2024-02-08,0.464,0.456,0.456,0.456,319.061
2024-02-07,0.456,0.464,0.464,0.464,46.409
2024-02-05,0.447,0.457,0.457,0.449,174.844
2024-02-02,0.442,0.446,0.446,0.446,162.296
2024-02-01,0.417,0.443,0.443,0.419,508.940
2024-01-31,0.416,0.417,0.417,0.415,384.225
2024-01-30,0.388,0.416,0.416,0.416,20.776
2024-01-29,0.389,0.389,0.431,0.430,5.594
2024-01-26,0.431,0.389,0.431,0.389,313.625
2024-01-25,0.431,0.431,0.431,0.431,449.500
2024-01-24,0.443,0.429,0.443,0.429,388.227
2024-01-22,0.444,0.444,0.444,0.444,6.667
2024-01-19,0.444,0.444,0.450,0.444,118.444
2024-01-18,0.444,0.444,0.444,0.444,124.444
2024-01-17,0.446,0.446,0.447,0.446,534.903
2024-01-16,0.447,0.447,0.453,0.447,383.335
2024-01-15,0.447,0.447,0.453,0.447,312.006
2024-01-12,0.447,0.447,0.447,0.447,344.581
2024-01-11,0.447,0.447,0.447,0.447,158.659
2024-01-09,0.418,0.446,0.446,0.446,19.610
2024-01-08,0.452,0.418,0.432,0.418,21.365
2024-01-05,0.452,0.452,0.451,0.451,9.025
2024-01-03,0.453,0.453,0.453,0.453,99.615
2024-01-02,0.450,0.453,0.453,0.453,49.807
2023-12-29,0.449,0.452,0.452,0.449,29.794
2023-12-28,0.440,0.449,0.449,0.449,22.451
2023-12-27,0.440,0.440,0.449,0.440,6.250
2023-12-26,0.435,0.440,0.440,0.435,33.804
2023-12-22,0.431,0.436,0.436,0.436,21.798
2023-12-21,0.431,0.431,0.431,0.431,69.438
2023-12-20,0.423,0.432,0.432,0.432,19.890
2023-12-19,0.423,0.423,0.423,0.423,33.803
2023-12-18,0.423,0.423,0.445,0.445,8.011
2023-12-15,0.451,0.423,0.423,0.423,274.648
2023-12-14,0.451,0.451,0.451,0.451,0.901
2023-12-13,0.451,0.451,0.451,0.451,160.901
2023-12-12,0.451,0.451,0.451,0.451,22.535
2023-12-08,0.451,0.451,0.459,0.451,169.021
2023-12-07,0.459,0.451,0.451,0.451,305.317
2023-12-06,0.460,0.460,0.460,0.460,138.124
2023-12-05,0.454,0.459,0.459,0.451,217.932
2023-12-01,0.453,0.455,0.458,0.453,82.648
2023-11-29,0.452,0.453,0.453,0.452,203.569
2023-11-28,0.453,0.452,0.453,0.452,107.252
2023-11-27,0.453,0.453,0.453,0.453,4.531
2023-11-24,0.453,0.453,0.453,0.453,156.686
2023-11-23,0.452,0.453,0.453,0.452,52.477
2023-11-22,0.452,0.452,0.452,0.452,113.898
2023-11-21,0.452,0.452,0.452,0.452,282.486
2023-11-20,0.453,0.453,0.453,0.453,124.646
2023-11-17,0.453,0.453,0.453,0.453,56.204
2023-11-16,0.453,0.453,0.453,0.453,20.850
2023-11-15,0.453,0.453,0.453,0.453,82.946
2023-11-14,0.453,0.453,0.453,0.453,6.799
2023-11-13,0.455,0.455,0.455,0.455,138.182
2023-11-10,0.466,0.455,0.460,0.455,59.068
2023-11-09,0.470,0.467,0.467,0.467,51.832
2023-11-08,0.468,0.470,0.470,0.470,232.410
2023-11-07,0.470,0.468,0.470,0.468,126.843
2023-11-03,0.486,0.471,0.471,0.471,13.200
2023-11-02,0.486,0.486,0.471,0.471,1.414
2023-11-01,0.486,0.486,0.483,0.483,0.966
2023-10-27,0.509,0.487,0.487,0.487,37.994
2023-10-26,0.454,0.509,0.509,0.444,19.699
2023-10-25,0.430,0.454,0.454,0.450,34.868
2023-10-24,0.516,0.430,0.430,0.430,11.605
2023-10-23,0.431,0.517,0.517,0.489,336.322
2023-10-20,0.374,0.431,0.431,0.402,147.845
2023-10-19,0.336,0.375,0.375,0.375,115.764
2023-10-18,0.324,0.335,0.359,0.335,29.199
2023-10-17,0.314,0.324,0.324,0.324,28.874
2023-10-16,0.314,0.314,0.314,0.314,340.466
2023-10-11,0.305,0.315,0.315,0.315,51.296
2023-10-10,0.305,0.305,0.314,0.314,0.314
2023-10-05,0.305,0.305,0.305,0.305,111.504
2023-10-04,0.307,0.307,0.307,0.307,17.207
2023-10-03,0.298,0.307,0.307,0.294,42.479
2023-10-02,0.295,0.299,0.299,0.299,36.828
2023-09-29,0.299,0.295,0.299,0.295,11818.255
2023-09-28,0.298,0.299,0.299,0.299,32.636
2023-09-26,0.302,0.301,0.302,0.301,460.389
2023-09-25,0.303,0.303,0.303,0.303,1.516
2023-09-22,0.303,0.303,0.303,0.303,145.562
2023-09-21,0.305,0.304,0.305,0.304,51.884
2023-09-20,0.305,0.305,0.305,0.305,15.572
2023-09-19,0.308,0.308,0.308,0.308,34.197
