Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2023-11-02,0.100,0.100,0.114,0.114,9.141
2023-10-26,0.100,0.100,0.115,0.112,11.347
2023-10-25,0.100,0.100,0.102,0.100,342.536
2023-10-24,0.109,0.100,0.100,0.100,14.241
2023-10-23,0.078,0.109,0.109,0.079,2464.871
2023-10-20,0.078,0.078,0.079,0.069,10.374
2023-10-19,0.078,0.079,0.079,0.079,85.781
2023-10-17,0.079,0.078,0.078,0.078,38.793
2023-10-16,0.079,0.079,0.079,0.079,20.235
2023-10-13,0.079,0.079,0.079,0.079,0.394
2023-10-09,0.081,0.079,0.079,0.078,41.182
2023-10-06,0.081,0.081,0.078,0.078,0.780
2023-10-05,0.081,0.081,0.078,0.078,5.853
2023-10-04,0.082,0.082,0.080,0.080,7.965
2023-10-03,0.082,0.082,0.077,0.077,0.770
2023-10-02,0.082,0.082,0.079,0.079,9.868
2023-09-28,0.082,0.082,0.081,0.080,1.135
2023-09-27,0.083,0.083,0.082,0.082,0.821
2023-09-26,0.083,0.083,0.083,0.083,8.838
2023-09-19,0.084,0.084,0.084,0.084,3.269
2023-09-18,0.084,0.084,0.084,0.084,5.784
2023-09-15,0.084,0.084,0.084,0.084,0.421
2023-09-14,0.084,0.084,0.084,0.084,21.021
2023-09-13,0.075,0.084,0.084,0.084,0.589
2023-09-12,0.084,0.075,0.084,0.075,38.878
2023-09-08,0.076,0.085,0.085,0.085,0.511
2023-09-07,0.093,0.078,0.078,0.078,10.078
2023-09-05,0.093,0.093,0.093,0.093,6.613
2023-09-04,0.088,0.094,0.094,0.094,0.658
2023-08-30,0.088,0.088,0.000,0.000,10.063
2023-08-28,0.088,0.088,0.089,0.088,67.810
2023-08-25,0.110,0.088,0.088,0.088,0.884
2023-08-24,0.110,0.110,0.110,0.110,9.796
2023-08-22,0.110,0.110,0.110,0.110,2.752
2023-08-15,0.117,0.117,0.117,0.117,1.750
2023-08-11,0.120,0.119,0.119,0.119,23.729
2023-08-10,0.114,0.120,0.120,0.120,7.220
2023-08-08,0.114,0.114,0.114,0.114,16.239
2023-08-07,0.107,0.114,0.114,0.114,1.136
2023-08-02,0.108,0.108,0.108,0.108,108.362
2023-08-01,0.090,0.108,0.108,0.108,1.078
2023-07-26,0.107,0.091,0.091,0.091,4.569
2023-07-19,0.114,0.108,0.114,0.108,11.003
2023-07-18,0.106,0.115,0.115,0.115,12.282
2023-07-12,0.106,0.106,0.106,0.106,1.064
2023-07-11,0.106,0.106,0.106,0.106,0.532
2023-07-10,0.131,0.106,0.107,0.106,26.649
2023-07-06,0.134,0.132,0.132,0.132,8.164
2023-07-04,0.135,0.135,0.135,0.135,19.206
2023-06-29,0.131,0.135,0.135,0.135,0.271
2023-06-27,0.133,0.133,0.133,0.133,0.796
2023-06-26,0.134,0.134,0.134,0.134,0.939
2023-06-21,0.125,0.134,0.134,0.134,0.268
2023-06-20,0.132,0.132,0.142,0.132,7.407
2023-06-15,0.126,0.126,0.000,0.000,12.593
2023-06-14,0.117,0.126,0.126,0.126,6.800
2023-06-13,0.118,0.118,0.118,0.118,1.175
2023-06-06,0.119,0.119,0.119,0.119,14.740
2023-06-05,0.119,0.119,0.119,0.117,5.352
2023-06-02,0.112,0.121,0.121,0.121,1.207
2023-05-29,0.113,0.113,0.113,0.113,11.269
2023-05-26,0.104,0.113,0.113,0.108,69.058
2023-05-25,0.104,0.104,0.104,0.104,1.038
