Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-06-07,1.839,1.921,1.921,1.921,99.909
2024-06-06,1.782,1.837,1.837,1.837,56.953
2024-06-05,1.646,1.783,1.838,1.701,131.689
2024-06-04,1.646,1.646,1.838,1.646,1285.924
2024-05-31,1.620,1.647,1.647,1.646,179.517
2024-05-30,1.646,1.620,1.646,1.620,1849.435
2024-05-29,1.563,1.644,1.644,1.644,74.002
2024-05-28,1.564,1.563,1.564,1.563,331.439
2024-05-27,1.509,1.564,1.618,1.564,106.350
2024-05-24,1.508,1.509,1.509,1.509,60.348
2024-05-23,1.508,1.507,1.507,1.507,22.612
2024-05-22,1.453,1.508,1.508,1.453,91.752
2024-05-21,1.453,1.453,1.453,1.425,237.882
2024-05-20,1.451,1.451,1.505,1.505,4.516
2024-05-16,1.452,1.466,1.466,1.466,329.764
2024-05-15,1.424,1.452,1.506,1.424,684.156
2024-05-14,1.424,1.424,1.424,1.424,320.385
2024-05-10,1.411,1.425,1.425,1.425,114.000
2024-05-09,1.398,1.412,1.412,1.412,63.537
2024-05-08,1.317,1.398,1.398,1.370,49.884
2024-05-07,1.288,1.317,1.370,1.317,425.279
2024-05-06,1.373,1.291,1.291,1.208,127.902
2024-05-03,1.374,1.374,1.374,1.374,236.335
2024-05-02,1.376,1.376,1.376,1.376,335.698
2024-04-30,1.329,1.376,1.376,1.329,82.365
2024-04-29,1.335,1.329,1.329,1.211,163.314
2024-04-26,1.377,1.336,1.377,1.336,690.140
2024-04-25,1.379,1.379,1.379,1.379,96.502
2024-04-24,1.379,1.379,1.379,1.379,358.438
2024-04-23,1.378,1.379,1.379,1.379,13.786
2024-04-22,1.379,1.379,1.379,1.352,107.577
2024-04-18,1.381,1.381,0.000,0.000,53.870
2024-04-17,1.394,1.382,1.382,1.382,4367.265
2024-04-16,1.395,1.394,1.395,1.394,54.591
2024-04-12,1.398,1.399,1.399,1.385,1164.452
2024-04-11,1.398,1.398,1.397,1.397,8.384
2024-04-10,1.384,1.397,1.397,1.397,159.218
2024-04-09,1.397,1.384,1.384,1.384,60.880
2024-04-08,1.398,1.398,1.398,1.398,15.379
2024-04-05,1.381,1.395,1.395,1.381,67.799
2024-04-04,1.299,1.381,1.423,1.381,156.222
2024-04-03,1.381,1.298,1.381,1.298,127.435
2024-04-02,1.409,1.381,1.409,1.381,56.079
2024-04-01,1.374,1.409,1.409,1.381,495.540
2024-03-27,1.374,1.374,1.374,1.374,12.365
2024-03-26,1.324,1.372,1.372,1.351,469.066
2024-03-25,1.270,1.325,1.325,1.325,21.197
2024-03-22,1.223,1.272,1.299,1.225,800.919
2024-03-21,1.189,1.223,1.223,1.223,64.802
2024-03-20,1.189,1.189,1.223,1.189,3199.286
2024-03-18,1.188,1.188,1.188,1.188,1835.966
2024-03-15,1.227,1.189,1.229,1.189,1707.300
2024-03-14,1.227,1.227,1.227,1.227,31.906
2024-03-13,1.191,1.229,1.229,1.191,566.297
2024-03-12,1.230,1.191,1.191,1.163,363.334
2024-03-11,1.136,1.230,1.231,1.230,541.187
2024-03-08,1.110,1.138,1.234,1.110,398.235
2024-03-07,1.165,1.110,1.243,1.054,4664.821
2024-03-06,1.112,1.167,1.249,1.112,299.070
2024-03-05,1.253,1.112,1.255,1.112,345.160
2024-03-04,1.253,1.253,1.253,1.253,61.420
2024-03-01,1.262,1.253,1.253,1.253,62.673
2024-02-29,1.262,1.262,1.262,1.262,47.812
2024-02-28,1.251,1.262,1.262,1.262,71.956
2024-02-27,1.251,1.251,1.251,1.251,7.504
2024-02-26,1.245,1.245,1.245,1.245,9.961
2024-02-23,1.267,1.245,1.267,1.245,87.823
2024-02-22,1.267,1.265,1.265,1.265,46.807
2024-02-21,1.268,1.267,1.267,1.267,234.399
2024-02-20,1.269,1.269,1.269,1.267,110.341
2024-02-19,1.230,1.269,1.269,1.244,569.059
2024-02-16,1.295,1.230,1.271,1.134,1072.923
2024-02-15,1.292,1.293,1.293,1.293,102.164
2024-02-14,1.294,1.292,1.292,1.292,38.755
2024-02-09,1.297,1.297,1.297,1.297,75.208
2024-02-08,1.313,1.297,1.300,1.272,50.256
2024-02-07,1.377,1.314,1.355,1.314,7126.260
2024-02-06,1.383,1.378,1.381,1.378,124.237
2024-02-05,1.376,1.383,1.383,1.383,83.000
2024-02-02,1.376,1.376,1.369,1.369,1.369
2024-02-01,1.401,1.380,1.401,1.290,3150.747
2024-01-31,1.429,1.401,1.401,1.401,32.218
2024-01-30,1.440,1.426,1.426,1.426,116.943
2024-01-29,1.539,1.443,1.499,1.443,208.003
2024-01-25,1.608,1.539,1.539,1.539,200.027
2024-01-24,1.607,1.607,1.581,1.581,6.324
2024-01-22,1.526,1.608,1.608,1.551,88.790
2024-01-19,1.557,1.530,1.555,1.530,55.117
2024-01-18,1.557,1.557,1.557,1.391,1001.103
2024-01-17,1.575,1.561,1.561,1.561,108.159
2024-01-16,1.577,1.577,1.493,1.493,7.466
2024-01-11,1.576,1.576,1.576,1.565,85.074
2024-01-10,1.586,1.573,1.586,1.572,119.814
2024-01-09,1.586,1.586,1.586,1.586,28.541
2024-01-08,1.586,1.586,1.586,1.586,39.641
2024-01-05,1.572,1.584,1.584,1.584,31.688
2024-01-04,1.649,1.579,1.621,1.398,54.085
2024-01-03,1.646,1.646,1.646,1.645,108.582
2024-01-02,1.507,1.646,1.646,1.507,29.882
2023-12-29,1.513,1.513,1.513,1.513,276.844
2023-12-28,1.513,1.513,1.513,1.513,16.641
2023-12-27,1.540,1.513,1.513,1.513,482.612
2023-12-26,1.513,1.539,1.539,1.539,109.291
2023-12-22,1.516,1.516,1.542,1.516,3410.289
2023-12-20,1.576,1.520,1.546,1.520,2868.834
2023-12-18,1.576,1.576,1.576,1.576,4.727
2023-12-15,1.632,1.576,1.632,1.576,28.927
2023-12-14,1.635,1.635,1.635,1.635,6.538
2023-12-13,1.660,1.632,1.632,1.632,60.390
2023-12-12,1.660,1.660,0.000,0.000,65.286
2023-12-08,1.689,1.661,1.661,1.661,18.272
2023-12-05,1.690,1.690,1.690,1.690,16.900
2023-11-30,1.695,1.695,1.695,1.554,39.987
2023-11-29,1.695,1.695,1.695,1.695,1.695
2023-11-20,1.698,1.698,1.698,1.698,95.108
2023-11-17,1.700,1.700,1.700,1.700,35.695
2023-11-16,1.700,1.700,1.700,1.699,197.165
2023-11-15,1.700,1.700,1.700,1.700,39.094
2023-11-14,1.700,1.700,1.700,1.700,17.003
2023-11-13,1.702,1.702,1.702,1.561,11.065
2023-11-09,1.711,1.711,1.711,1.597,1534.463
2023-11-08,1.707,1.707,1.707,1.707,54.617
2023-11-07,1.778,1.707,1.734,1.707,147.376
2023-11-03,1.830,1.787,1.829,1.787,97.342
2023-11-02,1.854,1.826,1.838,1.826,369.486
2023-11-01,1.855,1.854,1.855,1.854,33.388
2023-10-31,1.860,1.860,1.986,1.860,1160.793
2023-10-27,1.860,1.860,1.853,1.853,5.559
2023-10-26,1.860,1.860,1.860,1.860,9.299
2023-10-25,2.003,1.863,1.992,1.863,1322.998
2023-10-24,1.863,2.003,2.003,1.877,98.012
2023-10-23,1.697,1.869,1.869,1.697,580.018
2023-10-20,1.481,1.697,1.697,1.495,245.161
2023-10-19,1.411,1.483,1.483,1.404,2410.328
2023-10-18,1.408,1.408,0.000,0.000,77.464
2023-10-17,1.437,1.408,1.437,1.408,64.932
2023-10-16,1.350,1.436,1.436,1.350,1484.567
2023-10-13,1.374,1.352,1.374,1.352,1459.437
2023-10-11,1.378,1.378,1.398,1.398,1.398
2023-10-10,1.411,1.378,1.385,1.378,1448.388
2023-10-09,1.421,1.411,1.413,1.411,19.761
2023-10-06,1.443,1.424,1.424,1.424,17.090
2023-10-04,1.451,1.451,1.451,1.451,62.399
2023-10-03,1.451,1.451,1.425,1.425,4.276
2023-10-02,1.460,1.458,1.460,1.458,58.344
2023-09-29,1.346,1.462,1.462,1.405,1450.924
2023-09-28,1.376,1.346,1.375,1.346,116.154
2023-09-27,1.441,1.382,1.382,1.381,63.555
2023-09-26,1.445,1.445,1.445,1.445,11.561
2023-09-25,1.448,1.448,1.432,1.432,5.726
2023-09-22,1.457,1.448,1.448,1.448,17.374
2023-09-19,1.494,1.475,1.494,1.475,51.739
2023-09-18,1.494,1.494,1.494,1.494,40.350
2023-09-15,1.409,1.497,1.497,1.409,11.361
2023-09-14,1.525,1.413,1.413,1.413,7.067
2023-09-13,1.526,1.525,1.525,1.525,4.574
2023-09-12,1.533,1.526,1.526,1.526,19.838
2023-09-06,1.527,1.589,1.589,1.527,95.300
2023-09-05,1.527,1.527,1.527,1.527,233.566
2023-09-04,1.543,1.543,1.543,1.543,1550.823
2023-09-01,1.543,1.543,1.543,1.543,87.957
2023-08-31,1.512,1.543,1.575,1.512,116.741
2023-08-30,1.480,1.512,1.512,1.387,1005.712
2023-08-28,1.480,1.480,1.480,1.480,1933.041
2023-08-25,1.480,1.480,1.480,1.480,42.924
2023-08-24,1.480,1.480,1.480,1.480,88.807
