Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-07-04,0.562,0.563,0.563,0.549,2484.836
2024-07-03,0.562,0.562,0.562,0.562,381.658
2024-07-02,0.481,0.562,0.563,0.545,247.933
2024-07-01,0.491,0.481,0.481,0.473,768.407
2024-06-28,0.467,0.491,0.491,0.467,1017.299
2024-06-27,0.492,0.468,0.468,0.468,156.419
2024-06-26,0.493,0.492,0.492,0.488,242.287
2024-06-25,0.468,0.493,0.493,0.468,293.198
2024-06-21,0.482,0.468,0.471,0.468,1056.612
2024-06-20,0.493,0.482,0.493,0.482,72.642
2024-06-19,0.493,0.493,0.493,0.493,9.862
2024-06-18,0.481,0.492,0.492,0.492,14.753
2024-06-14,0.481,0.481,0.490,0.481,51.509
2024-06-13,0.489,0.481,0.489,0.481,1189.206
2024-06-12,0.492,0.489,0.489,0.489,59.170
2024-06-10,0.484,0.482,0.485,0.482,81.736
2024-06-07,0.494,0.493,0.493,0.493,272.223
2024-06-06,0.493,0.493,0.492,0.492,9.847
2024-06-05,0.495,0.494,0.495,0.494,143.393
2024-06-04,0.495,0.495,0.495,0.495,2430.000
2024-05-31,0.495,0.495,0.495,0.495,1782.692
2024-05-30,0.494,0.495,0.495,0.494,228.449
2024-05-29,0.493,0.493,0.493,0.493,4.929
2024-05-28,0.493,0.493,0.492,0.492,8.362
2024-05-24,0.493,0.493,0.493,0.493,27.108
2024-05-23,0.493,0.493,0.493,0.493,4.929
2024-05-22,0.493,0.493,0.493,0.493,546.104
2024-05-21,0.493,0.493,0.548,0.466,2397.743
2024-05-20,0.482,0.493,0.493,0.493,745.918
2024-05-16,0.466,0.507,0.520,0.466,98.992
2024-05-15,0.466,0.466,0.521,0.521,5.205
2024-05-14,0.474,0.466,0.466,0.466,428.493
2024-05-10,0.474,0.474,0.474,0.474,1553.405
2024-05-09,0.473,0.474,0.474,0.474,822.342
2024-05-08,0.479,0.473,0.474,0.466,1731.918
2024-05-07,0.492,0.479,0.479,0.479,16.781
2024-05-06,0.493,0.493,0.493,0.493,22.189
2024-05-03,0.494,0.493,0.493,0.412,27.946
2024-05-02,0.482,0.496,0.496,0.496,29.736
2024-04-30,0.468,0.482,0.482,0.482,96.350
2024-04-29,0.482,0.468,0.482,0.468,27.865
2024-04-26,0.510,0.482,0.510,0.441,611.041
2024-04-25,0.510,0.510,0.537,0.537,10.738
2024-04-24,0.440,0.510,0.510,0.440,296.235
2024-04-23,0.440,0.440,0.440,0.440,255.344
2024-04-22,0.440,0.440,0.440,0.427,527.367
2024-04-18,0.442,0.442,0.442,0.442,63.642
2024-04-17,0.442,0.442,0.442,0.442,3.094
2024-04-16,0.442,0.442,0.442,0.401,553.912
2024-04-15,0.435,0.442,0.442,0.439,71.547
2024-04-12,0.427,0.436,0.436,0.429,1021.803
2024-04-11,0.429,0.427,0.429,0.427,149.238
2024-04-10,0.429,0.429,0.429,0.365,245.152
2024-04-09,0.429,0.429,0.429,0.429,510.083
2024-04-08,0.429,0.429,0.429,0.429,7.721
2024-04-05,0.428,0.428,0.428,0.428,175.207
2024-04-04,0.414,0.428,0.428,0.414,42.127
2024-04-03,0.423,0.414,0.428,0.414,90.677
2024-04-02,0.428,0.423,0.428,0.387,246.934
2024-04-01,0.414,0.428,0.428,0.428,46.671
2024-03-27,0.414,0.414,0.428,0.428,425.594
2024-03-26,0.386,0.413,0.413,0.413,166.942
2024-03-25,0.387,0.387,0.387,0.387,578.564
2024-03-22,0.387,0.387,0.387,0.387,27.072
2024-03-21,0.387,0.387,0.400,0.387,234.198
2024-03-20,0.399,0.387,0.399,0.387,982.532
2024-03-18,0.381,0.399,0.399,0.318,281.727
2024-03-15,0.396,0.381,0.381,0.381,343.094
2024-03-14,0.399,0.396,0.396,0.396,711.354
2024-03-13,0.406,0.400,0.402,0.400,116.274
2024-03-12,0.404,0.406,0.406,0.406,20.277
2024-03-11,0.407,0.404,0.407,0.404,362.429
